ComplaintID,CustomerID,Date,IssueCategory,Channel,ComplaintText,Sentiment
COMP0002854,CUST102712,2024-06-26,Portability,Call,Issues while porting my number.,Negative
COMP0002855,CUST102713,2025-02-16,Value,App,Competitors offer more data for less. Please resolve ASAP.,Negative
COMP0002856,CUST102718,2024-08-19,Value,Email,Plan price is too high for the benefits. Please resolve ASAP.,Negative
COMP0002857,CUST102719,2025-08-02,Activation,Email,KYC done but still not activated.,Negative
COMP0002858,CUST102720,2025-01-26,Activation,Call,eSIM activation failed twice. Please resolve ASAP.,Negative
COMP0002859,CUST102720,2025-04-07,Activation,Call,New SIM activation is delayed. Please resolve ASAP.,Positive
COMP0002860,CUST102720,2024-07-24,Customer_Service,Email,Long wait times when I call customer care. Please resolve ASAP.,Neutral
COMP0002861,CUST102723,2025-06-23,Value,App,Not satisfied with the value of the service. Please resolve ASAP.,Negative
COMP0002862,CUST102723,2024-07-30,Speed,Call,Downloads are extremely slow in the evening. Please resolve ASAP.,Negative
COMP0002863,CUST102723,2025-04-29,Network,Web,SIM shows no service randomly.,Negative
COMP0002864,CUST102724,2025-05-25,Speed,Web,Speed fluctuates a lot while working.,Negative
COMP0002865,CUST102726,2024-03-30,Billing,Email,I was double charged and need a refund.,Negative
COMP0002866,CUST102727,2025-04-28,Activation,Email,Port-in request stuck at activation.,Positive
COMP0002867,CUST102728,2025-04-30,Coverage,Web,No bars in the office basement. Kindly look into this.,Negative
COMP0002868,CUST102728,2024-07-30,Portability,Email,Porting code (UPC) not received.,Negative
COMP0002869,CUST102728,2024-12-28,Customer_Service,Email,Agent promised a callback that never came.,Negative
COMP0002870,CUST102730,2025-04-14,Speed,Email,Internet speed is far below plan speed. Kindly look into this.,Neutral
COMP0002871,CUST102731,2025-02-24,Coverage,Call,No bars in the office basement. Please resolve ASAP.,Negative
COMP0002872,CUST102731,2024-12-27,Coverage,Call,Coverage maps seem inaccurate. Kindly look into this.,Negative
COMP0002873,CUST102732,2024-01-29,Speed,Twitter,Speed fluctuates a lot while working. Kindly look into this.,Negative
COMP0002874,CUST102734,2025-10-18,Coverage,Web,Signal is weak along my commute route. Please resolve ASAP.,Neutral
COMP0002875,CUST102736,2024-09-29,Billing,Twitter,I was double charged and need a refund.,Negative
COMP0002876,CUST102736,2025-06-06,Customer_Service,Call,Chat support keeps closing my case.,Negative
COMP0002877,CUST102736,2025-09-03,Portability,Call,Port request denied without reason. Kindly look into this.,Negative
COMP0002878,CUST102740,2025-02-02,Speed,Email,Downloads are extremely slow in the evening. Kindly look into this.,Negative
COMP0002879,CUST102740,2024-09-15,Portability,Web,Porting code (UPC) not received. Please resolve ASAP.,Positive
COMP0002880,CUST102740,2024-04-19,Activation,Call,eSIM activation failed twice.,Negative
COMP0002881,CUST102742,2025-04-07,Value,Twitter,Plan price is too high for the benefits. Requesting a quick fix.,Negative
COMP0002882,CUST102743,2024-06-27,Portability,Web,Porting code (UPC) not received.,Negative
COMP0002883,CUST102743,2025-03-10,Speed,Email,Streaming keeps buffering. Kindly look into this.,Neutral
COMP0002884,CUST102746,2024-04-20,Coverage,App,Signal is weak along my commute route.,Negative
COMP0002885,CUST102746,2025-04-15,Speed,App,Internet speed is far below plan speed.,Neutral
COMP0002886,CUST102746,2025-07-11,Network,Email,SIM shows no service randomly.,Neutral
COMP0002887,CUST102747,2024-10-05,Portability,Email,Porting code (UPC) not received. Requesting a quick fix.,Positive
COMP0002888,CUST102747,2024-10-02,Activation,Call,New SIM activation is delayed.,Neutral
COMP0002889,CUST102748,2025-08-17,Speed,Email,Downloads are extremely slow in the evening.,Negative
COMP0002890,CUST102748,2025-03-26,Customer_Service,Call,Long wait times when I call customer care.,Neutral
COMP0002891,CUST102748,2024-10-13,Speed,Call,Downloads are extremely slow in the evening.,Negative
COMP0002892,CUST102749,2024-01-08,Speed,App,Speed fluctuates a lot while working.,Neutral
COMP0002893,CUST102752,2024-08-03,Activation,Web,eSIM activation failed twice.,Negative
COMP0002894,CUST102755,2024-07-22,Portability,Call,Need help to port to your network.,Negative
COMP0002895,CUST102756,2024-01-28,Speed,App,Downloads are extremely slow in the evening.,Negative
COMP0002896,CUST102756,2024-07-25,Value,Email,Plan price is too high for the benefits. Please resolve ASAP.,Negative
COMP0002897,CUST102757,2024-03-11,Activation,App,Port-in request stuck at activation.,Negative
COMP0002898,CUST102758,2024-04-08,Customer_Service,Twitter,Agent promised a callback that never came. Please resolve ASAP.,Negative
COMP0002899,CUST102759,2024-11-16,Coverage,Web,Signal is weak along my commute route. Kindly look into this.,Positive
COMP0002900,CUST102760,2025-03-09,Portability,Twitter,Porting code (UPC) not received. Kindly look into this.,Negative
COMP0002901,CUST102761,2024-03-24,Value,Email,Competitors offer more data for less.,Negative
COMP0002902,CUST102762,2024-12-29,Value,Twitter,Competitors offer more data for less. Requesting a quick fix.,Neutral
COMP0002903,CUST102765,2025-04-28,Speed,Email,Streaming keeps buffering. Kindly look into this.,Neutral
COMP0002904,CUST102765,2025-09-18,Value,Call,Not satisfied with the value of the service. Please resolve ASAP.,Negative
COMP0002905,CUST102767,2025-05-02,Portability,Email,Port request denied without reason.,Neutral
COMP0002906,CUST102767,2024-04-30,Coverage,Web,No bars in the office basement.,Neutral
COMP0002907,CUST102767,2025-10-15,Customer_Service,App,Support is not responding to tickets. Please resolve ASAP.,Negative
COMP0002908,CUST102768,2025-02-01,Portability,Email,Port request denied without reason.,Negative
COMP0002909,CUST102768,2024-04-30,Activation,App,Port-in request stuck at activation. Kindly look into this.,Positive
COMP0002910,CUST102769,2025-02-14,Customer_Service,Call,Chat support keeps closing my case. Kindly look into this.,Negative
COMP0002911,CUST102771,2025-03-16,Value,Twitter,Hidden charges reduce the value.,Neutral
COMP0002912,CUST102771,2024-12-06,Billing,Email,I was double charged and need a refund. Kindly look into this.,Negative
COMP0002913,CUST102771,2024-02-18,Activation,Web,KYC done but still not activated. Kindly look into this.,Negative
COMP0002914,CUST102773,2024-04-24,Network,App,No signal inside my home for hours. Kindly look into this.,Negative
COMP0002915,CUST102774,2025-05-31,Speed,Call,Internet speed is far below plan speed. Requesting a quick fix.,Negative
COMP0002916,CUST102774,2025-06-01,Activation,Twitter,New SIM activation is delayed. Please resolve ASAP.,Negative
COMP0002917,CUST102774,2024-01-03,Value,Twitter,Hidden charges reduce the value.,Positive
COMP0002918,CUST102776,2025-09-24,Network,Twitter,Frequent call drops in my area.,Neutral
COMP0002919,CUST102777,2024-02-16,Billing,Email,I was double charged and need a refund. Kindly look into this.,Negative
COMP0002920,CUST102777,2024-11-01,Network,Call,No signal inside my home for hours.,Negative
COMP0002921,CUST102777,2024-12-03,Coverage,Call,Signal is weak along my commute route. Please resolve ASAP.,Neutral
COMP0002922,CUST102778,2025-06-28,Coverage,App,Poor coverage in my neighborhood.,Negative
COMP0002923,CUST102778,2025-02-14,Billing,Email,I was double charged and need a refund.,Negative
COMP0002924,CUST102778,2025-01-19,Network,Call,Frequent call drops in my area. Kindly look into this.,Negative
COMP0002925,CUST102779,2024-02-10,Value,Twitter,Competitors offer more data for less.,Negative
COMP0002926,CUST102779,2025-03-24,Portability,App,Porting code (UPC) not received. Please resolve ASAP.,Negative
COMP0002927,CUST102779,2025-09-06,Portability,Twitter,Porting code (UPC) not received. Kindly look into this.,Negative
COMP0002928,CUST102780,2024-12-29,Network,Twitter,No signal inside my home for hours. Please resolve ASAP.,Negative
COMP0002929,CUST102780,2025-07-20,Value,Call,Not satisfied with the value of the service.,Negative
COMP0002930,CUST102780,2024-08-20,Coverage,Call,No bars in the office basement.,Negative
COMP0002931,CUST102781,2024-10-19,Portability,App,Port request denied without reason. Please resolve ASAP.,Positive
COMP0002932,CUST102782,2025-07-18,Billing,Email,My bill is incorrect this month. Kindly look into this.,Negative
COMP0002933,CUST102782,2025-04-18,Value,App,Competitors offer more data for less. Kindly look into this.,Negative
COMP0002934,CUST102782,2024-02-07,Billing,Email,My bill is incorrect this month.,Negative
COMP0002935,CUST102784,2025-01-04,Network,Email,No signal inside my home for hours. Kindly look into this.,Positive
COMP0002936,CUST102785,2024-12-09,Coverage,App,Poor coverage in my neighborhood. Kindly look into this.,Negative
COMP0002937,CUST102787,2024-04-21,Customer_Service,Call,Chat support keeps closing my case. Kindly look into this.,Negative
COMP0002938,CUST102788,2024-10-07,Billing,Web,My bill is incorrect this month.,Neutral
COMP0002939,CUST102789,2024-01-22,Coverage,Email,Signal is weak along my commute route.,Negative
COMP0002940,CUST102789,2024-10-08,Portability,Email,Issues while porting my number.,Negative
COMP0002941,CUST102791,2024-08-20,Billing,Call,Unexpected charges on my account.,Negative
COMP0002942,CUST102791,2024-05-12,Network,Call,Network keeps disconnecting frequently.,Negative
COMP0002943,CUST102792,2025-08-17,Portability,Call,Porting code (UPC) not received. Kindly look into this.,Negative
COMP0002944,CUST102793,2025-07-05,Customer_Service,Call,Chat support keeps closing my case. Please resolve ASAP.,Negative
COMP0002945,CUST102794,2025-02-08,Value,Twitter,Plan price is too high for the benefits.,Negative
COMP0002946,CUST102795,2024-05-16,Speed,Call,Downloads are extremely slow in the evening. Please resolve ASAP.,Negative
COMP0002947,CUST102796,2024-02-04,Speed,Call,Internet speed is far below plan speed. Kindly look into this.,Positive
COMP0002948,CUST102796,2025-09-10,Network,Call,Network keeps disconnecting frequently. Please resolve ASAP.,Negative
COMP0002949,CUST102798,2024-08-25,Coverage,Twitter,Signal is weak along my commute route.,Negative
COMP0002950,CUST102798,2025-06-10,Customer_Service,Call,Agent promised a callback that never came.,Neutral
COMP0002951,CUST102802,2024-08-13,Customer_Service,App,Support is not responding to tickets.,Neutral
COMP0002952,CUST102802,2024-08-10,Network,Call,SIM shows no service randomly. Please resolve ASAP.,Positive
COMP0002953,CUST102802,2025-02-09,Network,Call,Network keeps disconnecting frequently.,Negative
COMP0002954,CUST102805,2025-05-17,Value,Call,Hidden charges reduce the value.,Neutral
COMP0002955,CUST102810,2025-08-29,Portability,App,Issues while porting my number.,Neutral
COMP0002956,CUST102812,2025-05-20,Activation,Call,Port-in request stuck at activation.,Negative
COMP0002957,CUST102812,2025-05-16,Activation,Call,New SIM activation is delayed. Kindly look into this.,Negative
COMP0002958,CUST102813,2025-05-31,Coverage,App,Poor coverage in my neighborhood.,Neutral
COMP0002959,CUST102813,2024-08-09,Value,Email,Plan price is too high for the benefits. Requesting a quick fix.,Negative
COMP0002960,CUST102813,2024-11-03,Network,Call,SIM shows no service randomly.,Neutral
COMP0002961,CUST102814,2025-09-29,Customer_Service,Call,Agent promised a callback that never came.,Neutral
COMP0002962,CUST102815,2024-08-07,Portability,Email,Porting code (UPC) not received.,Positive
COMP0002963,CUST102815,2025-01-20,Network,Call,SIM shows no service randomly. Please resolve ASAP.,Negative
COMP0002964,CUST102818,2024-04-10,Coverage,Call,Coverage maps seem inaccurate.,Negative
COMP0002965,CUST102818,2025-10-03,Network,Twitter,Frequent call drops in my area. Requesting a quick fix.,Negative
COMP0002966,CUST102819,2025-06-14,Value,Call,Competitors offer more data for less.,Negative
COMP0002967,CUST102819,2024-06-26,Customer_Service,Call,Support is not responding to tickets. Kindly look into this.,Negative
COMP0002968,CUST102820,2025-10-24,Coverage,App,Coverage maps seem inaccurate. Please resolve ASAP.,Neutral
COMP0002969,CUST102823,2025-09-11,Speed,Email,Internet speed is far below plan speed.,Neutral
COMP0002970,CUST102823,2025-02-14,Portability,Call,Port request denied without reason. Please resolve ASAP.,Neutral
COMP0002971,CUST102824,2025-07-29,Customer_Service,Call,Support is not responding to tickets.,Neutral
COMP0002972,CUST102825,2024-07-08,Billing,Web,I was double charged and need a refund.,Negative
COMP0002973,CUST102825,2024-12-17,Network,Email,Frequent call drops in my area.,Negative
COMP0002974,CUST102825,2025-04-11,Activation,Twitter,New SIM activation is delayed.,Negative
COMP0002975,CUST102826,2024-06-04,Portability,Web,Need help to port to your network. Please resolve ASAP.,Positive
COMP0002976,CUST102828,2025-01-15,Speed,Email,Internet speed is far below plan speed.,Neutral
COMP0002977,CUST102829,2025-08-03,Activation,Email,New SIM activation is delayed.,Neutral
COMP0002978,CUST102829,2025-02-19,Value,Email,Hidden charges reduce the value.,Neutral
COMP0002979,CUST102829,2025-01-15,Network,Call,SIM shows no service randomly. Please resolve ASAP.,Negative
COMP0002980,CUST102830,2025-08-14,Speed,Web,Speed fluctuates a lot while working. Requesting a quick fix.,Negative
COMP0002981,CUST102831,2024-08-22,Network,Twitter,Network keeps disconnecting frequently. Kindly look into this.,Neutral
COMP0002982,CUST102832,2024-03-27,Coverage,Twitter,No bars in the office basement.,Negative
COMP0002983,CUST102832,2025-09-03,Coverage,Email,Signal is weak along my commute route. Kindly look into this.,Negative
COMP0002984,CUST102834,2024-05-21,Speed,Twitter,Downloads are extremely slow in the evening.,Negative
COMP0002985,CUST102834,2024-08-31,Portability,App,Issues while porting my number. Please resolve ASAP.,Neutral
COMP0002986,CUST102834,2024-04-23,Value,Call,Competitors offer more data for less. Please resolve ASAP.,Negative
COMP0002987,CUST102835,2024-09-04,Billing,Twitter,My bill is incorrect this month.,Negative
COMP0002988,CUST102835,2025-01-10,Value,Email,Hidden charges reduce the value. Please resolve ASAP.,Neutral
COMP0002989,CUST102837,2024-09-21,Customer_Service,Twitter,Chat support keeps closing my case.,Negative
COMP0002990,CUST102840,2025-01-27,Customer_Service,Web,Long wait times when I call customer care. Kindly look into this.,Negative
COMP0002991,CUST102843,2024-07-31,Portability,Twitter,Port request denied without reason. Requesting a quick fix.,Neutral
COMP0002992,CUST102846,2024-06-01,Activation,Email,Port-in request stuck at activation. Please resolve ASAP.,Negative
COMP0002993,CUST102846,2024-05-06,Activation,App,KYC done but still not activated.,Neutral
COMP0002994,CUST102850,2025-07-30,Coverage,Call,Coverage maps seem inaccurate.,Positive
COMP0002995,CUST102857,2025-08-02,Value,Call,Competitors offer more data for less. Kindly look into this.,Negative
COMP0002996,CUST102858,2024-06-15,Speed,Call,Downloads are extremely slow in the evening. Requesting a quick fix.,Neutral
COMP0002997,CUST102859,2024-12-17,Customer_Service,Call,Agent promised a callback that never came.,Negative
COMP0002998,CUST102859,2025-01-14,Speed,App,Internet speed is far below plan speed. Requesting a quick fix.,Negative
