CustomerID,Gender,Age,PlanType,ContractType,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,TenureMonths,PaymentMethod,Region,MonthlyCharges,TotalCharges,SupportCallsLast90d,AvgDownlinkMbps,ChurnProb,Churn
CUST102946,Female,63,Postpaid,Month-to-month,Yes,No,Fiber,None,Yes,No,No,13,Card,North,1108.72,14407.39,4,113.9,0.65,Yes
CUST102947,Male,30,Postpaid,Month-to-month,Yes,No,DSL,No,Yes,No,No,33,UPI,North,605.4,19760.2,2,33.0,0.475,No
CUST102948,Female,54,Prepaid,Month-to-month,Yes,No,Fiber,No,Yes,Yes,No,62,Card,West,1000.23,62083.32,2,125.8,0.152,No
CUST102949,Female,22,Postpaid,One year,No,No,DSL,None,None,None,No,27,BankTransfer,South,685.59,18813.54,0,47.1,0.306,No
CUST102950,Male,57,Postpaid,Month-to-month,No,No,DSL,Yes,No,No,No,34,UPI,South,700.82,23894.55,1,24.3,0.483,Yes
CUST102951,Female,30,Postpaid,Month-to-month,Yes,No,DSL,No,No,No,No,30,Card,South,699.16,20804.81,2,27.8,0.574,No
CUST102952,Female,75,Postpaid,Month-to-month,Yes,No,Fiber,No,None,No,Yes,57,Wallet,East,1065.27,60919.53,2,131.2,0.157,No
CUST102953,Male,21,Prepaid,Month-to-month,Yes,No,Fiber,No,No,No,No,10,BankTransfer,South,951.93,9397.09,4,116.6,0.605,No
CUST102954,Male,59,Postpaid,Two year,No,No,DSL,No,None,Yes,No,44,UPI,West,570.71,25205.93,1,35.0,0.198,No
CUST102955,Female,26,Postpaid,Month-to-month,Yes,No,Fiber,Yes,No,None,None,47,UPI,South,1104.95,51777.36,2,114.9,0.248,No
CUST102956,Male,61,Prepaid,Month-to-month,Yes,No,None,No,No,Yes,Yes,14,UPI,North,269.71,3510.23,1,8.9,0.552,No
CUST102957,Male,49,Prepaid,Month-to-month,No,Yes,DSL,Yes,None,No,No,13,UPI,West,610.37,7782.86,1,36.0,0.543,No
CUST102958,Female,78,Prepaid,Two year,Yes,Yes,None,No,No,Yes,No,51,Wallet,North,150.0,7109.48,1,18.0,0.138,Yes
CUST102959,Male,59,Postpaid,One year,Yes,No,DSL,None,Yes,No,No,1,Card,West,628.4,411.64,0,22.4,0.402,Yes
CUST102960,Female,41,Prepaid,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,15,UPI,West,567.11,8934.91,1,34.9,0.518,Yes
CUST102961,Male,23,Prepaid,One year,No,Yes,Fiber,Yes,Yes,No,No,36,BankTransfer,East,990.65,35099.57,0,118.6,0.146,No
CUST102962,Female,55,Postpaid,One year,Yes,No,DSL,No,Yes,Yes,Yes,0,Wallet,North,591.99,0.0,2,13.6,0.627,Yes
CUST102963,Male,45,Postpaid,One year,No,Yes,DSL,None,No,No,No,2,Card,North,614.65,1577.63,0,23.8,0.539,No
CUST102964,Female,21,Prepaid,Month-to-month,Yes,Yes,None,Yes,No,None,None,46,Card,North,345.38,15695.59,2,1.0,0.424,No
CUST102965,Female,54,Postpaid,One year,Yes,No,None,Yes,Yes,Yes,None,48,BankTransfer,South,186.4,8866.54,0,9.3,0.137,Yes
CUST102966,Male,31,Postpaid,Month-to-month,No,No,DSL,No,None,Yes,No,69,Wallet,West,686.97,47397.87,1,21.2,0.261,No
CUST102967,Male,32,Postpaid,Month-to-month,Yes,No,None,No,Yes,No,Yes,43,BankTransfer,South,281.5,11774.86,1,5.9,0.411,Yes
CUST102968,Female,18,Prepaid,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,No,8,UPI,North,531.06,4457.23,1,30.1,0.626,Yes
CUST102969,Female,41,Prepaid,Month-to-month,Yes,No,DSL,No,Yes,Yes,Yes,41,Card,North,660.57,27059.26,3,36.5,0.41,No
CUST102970,Female,31,Postpaid,Month-to-month,Yes,Yes,DSL,No,None,Yes,No,1,Wallet,South,563.11,436.12,1,25.2,0.675,No
CUST102971,Male,22,Prepaid,Month-to-month,Yes,No,Fiber,No,No,No,Yes,6,BankTransfer,North,1067.87,6596.02,2,105.2,0.604,Yes
CUST102972,Female,45,Postpaid,One year,Yes,No,Fiber,Yes,Yes,No,No,15,BankTransfer,East,965.42,14215.14,2,129.3,0.214,No
CUST102973,Female,31,Prepaid,One year,No,Yes,None,No,Yes,Yes,Yes,9,Wallet,North,150.0,1357.68,5,1.0,0.555,No
CUST102974,Male,26,Postpaid,Month-to-month,No,No,Fiber,Yes,No,No,Yes,71,Wallet,South,1078.08,76340.7,2,131.0,0.129,No
CUST102975,Male,47,Postpaid,Month-to-month,No,No,Fiber,No,None,No,No,48,Card,West,1013.71,48406.96,2,119.8,0.202,No
CUST102976,Male,21,Postpaid,One year,Yes,Yes,Fiber,No,No,Yes,None,42,Card,East,994.4,42165.3,2,120.7,0.179,No
CUST102977,Female,80,Postpaid,Month-to-month,No,Yes,Fiber,Yes,No,Yes,No,2,Card,West,1025.21,2075.62,2,126.1,0.516,Yes
CUST102978,Male,47,Postpaid,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,10,Wallet,West,615.53,6344.82,2,36.4,0.594,Yes
CUST102979,Male,80,Postpaid,One year,Yes,Yes,Fiber,Yes,Yes,No,No,8,UPI,North,989.08,7808.67,0,119.2,0.269,Yes
CUST102980,Female,73,Prepaid,Month-to-month,No,No,DSL,Yes,No,No,No,45,UPI,North,691.18,30897.29,5,25.7,0.565,No
CUST102981,Male,79,Postpaid,Month-to-month,Yes,No,DSL,Yes,No,No,None,55,Card,West,716.11,38762.72,2,29.6,0.352,No
CUST102982,Female,52,Postpaid,One year,No,No,Fiber,No,No,No,No,44,UPI,East,972.81,42740.24,2,101.9,0.135,Yes
CUST102983,Female,44,Postpaid,One year,Yes,No,Fiber,No,Yes,Yes,Yes,12,Card,West,991.81,11570.05,4,129.8,0.44,Yes
CUST102984,Female,63,Postpaid,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,19,Wallet,North,652.85,12423.04,1,21.4,0.552,Yes
CUST102985,Female,23,Prepaid,One year,Yes,No,Fiber,No,No,No,Yes,36,UPI,West,890.29,31791.91,2,114.9,0.24,No
CUST102986,Female,70,Postpaid,Two year,Yes,Yes,Fiber,None,No,No,No,32,BankTransfer,West,897.64,28818.06,0,116.0,0.101,No
CUST102987,Female,38,Postpaid,Month-to-month,Yes,Yes,Fiber,No,No,None,None,7,Card,North,1093.23,8064.32,2,123.7,0.566,Yes
CUST102988,Female,18,Postpaid,One year,Yes,Yes,Fiber,No,No,No,None,31,Card,North,963.49,30433.39,0,118.7,0.167,No
CUST102989,Male,32,Postpaid,Month-to-month,No,Yes,Fiber,No,No,No,Yes,17,Card,South,1076.97,18372.6,2,126.7,0.41,Yes
CUST102990,Male,33,Postpaid,Month-to-month,Yes,No,DSL,Yes,None,Yes,No,14,Card,South,628.97,8803.31,2,35.2,0.531,Yes
CUST102991,Female,18,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,No,No,No,64,BankTransfer,North,1119.59,71513.56,4,111.8,0.239,No
CUST102992,Male,60,Prepaid,Month-to-month,Yes,No,None,No,None,No,Yes,9,Card,North,261.95,2201.24,1,1.0,0.56,No
CUST102993,Female,23,Postpaid,Month-to-month,Yes,Yes,Fiber,None,No,No,None,54,UPI,West,1157.83,62339.1,2,117.3,0.2,Yes
CUST102994,Female,71,Prepaid,One year,Yes,No,Fiber,No,No,None,No,3,Card,North,1018.08,3350.75,0,127.2,0.319,Yes
CUST102995,Female,46,Prepaid,Month-to-month,Yes,Yes,Fiber,No,No,None,Yes,13,Wallet,West,983.92,12712.57,2,125.4,0.44,No
CUST102996,Male,63,Prepaid,Two year,Yes,Yes,None,No,Yes,No,No,64,Card,North,150.0,10032.06,3,11.3,0.185,Yes
CUST102997,Male,39,Postpaid,Month-to-month,Yes,No,DSL,Yes,No,None,Yes,15,BankTransfer,West,697.57,10277.8,2,27.4,0.723,No
CUST102998,Male,26,Prepaid,One year,No,No,DSL,Yes,No,No,No,4,Wallet,South,505.68,1994.55,0,40.0,0.429,No
CUST102999,Female,29,Postpaid,Month-to-month,Yes,No,DSL,None,None,No,None,34,Wallet,North,691.76,23266.18,1,33.5,0.557,No
CUST103000,Female,58,Postpaid,Month-to-month,Yes,No,Fiber,Yes,No,Yes,No,17,BankTransfer,West,1062.69,18172.19,2,114.1,0.438,No
CUST103001,Female,63,Postpaid,One year,Yes,Yes,Fiber,Yes,None,None,No,46,UPI,North,1045.83,48067.61,2,117.4,0.179,No
CUST103002,Female,34,Prepaid,One year,No,Yes,Fiber,No,Yes,None,No,40,UPI,South,997.26,39883.71,0,128.1,0.107,No
CUST103003,Female,40,Prepaid,Month-to-month,Yes,Yes,DSL,No,None,No,No,42,BankTransfer,South,614.68,25754.58,2,45.0,0.421,No
CUST103004,Female,77,Postpaid,Month-to-month,No,Yes,Fiber,None,No,Yes,None,2,Wallet,East,988.53,2088.39,2,102.7,0.54,Yes
CUST103005,Male,71,Postpaid,Month-to-month,Yes,No,Fiber,Yes,No,Yes,Yes,20,UPI,East,1130.52,22744.49,2,122.7,0.437,Yes
CUST103006,Female,44,Postpaid,Month-to-month,No,No,Fiber,None,No,Yes,Yes,2,BankTransfer,North,1049.45,2265.11,2,104.0,0.612,Yes
CUST103007,Male,33,Postpaid,Month-to-month,Yes,Yes,DSL,Yes,None,No,No,69,Wallet,West,678.83,46651.13,2,22.5,0.282,No
CUST103008,Female,36,Postpaid,One year,Yes,No,Fiber,Yes,Yes,No,No,6,Card,North,993.16,6023.15,2,124.7,0.249,Yes
CUST103009,Female,51,Postpaid,Month-to-month,Yes,No,DSL,No,No,No,Yes,60,UPI,West,699.21,41853.12,4,31.2,0.461,No
CUST103010,Male,53,Postpaid,Month-to-month,Yes,Yes,DSL,None,None,Yes,No,63,Card,East,648.88,41145.16,2,21.9,0.329,No
CUST103011,Female,29,Postpaid,One year,No,Yes,Fiber,No,Yes,No,No,47,UPI,South,944.07,44420.76,0,115.6,0.111,No
CUST103012,Male,22,Postpaid,Two year,Yes,No,Fiber,Yes,No,No,None,59,BankTransfer,East,957.58,56557.27,2,129.3,0.125,No
CUST103013,Female,49,Prepaid,Month-to-month,Yes,No,DSL,No,No,None,Yes,66,UPI,South,671.32,44251.76,2,30.8,0.273,No
CUST103014,Male,68,Prepaid,Month-to-month,Yes,Yes,Fiber,Yes,No,No,No,65,Card,East,1023.84,66386.9,2,120.0,0.181,Yes
CUST103015,Male,27,Prepaid,Month-to-month,Yes,No,Fiber,No,None,Yes,None,21,BankTransfer,East,1023.69,21512.18,2,130.2,0.433,No
CUST103016,Female,43,Postpaid,One year,No,Yes,Fiber,None,Yes,Yes,No,55,Card,South,940.67,51981.83,0,127.8,0.068,No
CUST103017,Male,28,Postpaid,Month-to-month,Yes,No,None,No,No,None,Yes,21,UPI,East,305.7,6265.81,2,1.2,0.632,No
CUST103018,Female,33,Prepaid,Month-to-month,Yes,No,None,No,No,None,None,9,Card,North,259.32,2597.84,1,11.1,0.6,Yes
CUST103019,Female,56,Postpaid,Month-to-month,Yes,Yes,Fiber,No,No,No,No,22,Wallet,East,1074.64,23755.95,2,117.5,0.277,No
CUST103020,Male,36,Prepaid,Two year,No,No,Fiber,No,Yes,Yes,No,68,UPI,South,851.28,57480.99,0,121.0,0.043,No
CUST103021,Male,34,Prepaid,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,11,BankTransfer,West,634.09,6791.87,2,12.8,0.625,Yes
CUST103022,Male,80,Postpaid,One year,Yes,No,None,No,No,No,No,42,UPI,West,208.29,9205.86,1,1.0,0.201,Yes
CUST103023,Male,28,Postpaid,Month-to-month,Yes,No,None,No,Yes,No,No,10,Card,North,277.95,2755.23,1,6.5,0.61,Yes
CUST103024,Male,29,Prepaid,Month-to-month,Yes,No,DSL,No,No,Yes,No,34,Card,East,575.84,19397.76,2,18.8,0.662,No
CUST103025,Female,76,Postpaid,Month-to-month,No,Yes,Fiber,No,Yes,None,None,66,UPI,East,1092.68,71942.46,2,116.7,0.125,No
CUST103026,Male,52,Prepaid,Month-to-month,Yes,Yes,DSL,No,None,No,No,69,Wallet,East,638.13,44003.76,1,13.9,0.279,No
CUST103027,Female,20,Postpaid,Month-to-month,Yes,No,None,No,None,No,Yes,62,BankTransfer,North,300.94,18841.91,3,12.0,0.251,No
CUST103028,Male,44,Postpaid,Month-to-month,Yes,No,DSL,None,No,Yes,No,60,Card,West,673.19,40323.86,1,43.9,0.266,No
CUST103029,Female,53,Postpaid,Month-to-month,Yes,Yes,Fiber,None,None,Yes,Yes,40,UPI,North,1144.18,45612.1,2,109.9,0.351,Yes
CUST103030,Female,33,Postpaid,Month-to-month,Yes,No,DSL,Yes,None,Yes,Yes,2,UPI,West,679.91,906.72,2,14.2,0.701,Yes
CUST103031,Male,52,Prepaid,Month-to-month,No,No,None,No,No,No,No,48,BankTransfer,South,299.75,14206.03,3,10.4,0.414,Yes
CUST103032,Female,58,Postpaid,Month-to-month,Yes,Yes,Fiber,No,No,None,Yes,32,BankTransfer,North,1091.14,34776.83,2,122.5,0.284,Yes
CUST103033,Male,33,Prepaid,Month-to-month,No,Yes,Fiber,No,No,No,Yes,17,UPI,East,972.08,16589.64,2,124.5,0.454,Yes
CUST103034,Male,69,Prepaid,Month-to-month,Yes,No,None,Yes,No,None,Yes,51,Wallet,South,271.79,13942.39,1,12.0,0.356,No
CUST103035,Female,46,Postpaid,One year,Yes,Yes,DSL,No,No,No,Yes,1,UPI,North,581.79,869.56,1,31.4,0.566,No
CUST103036,Female,78,Postpaid,Two year,Yes,No,Fiber,None,No,Yes,No,11,Card,East,927.79,9967.61,0,133.7,0.208,No
CUST103037,Male,23,Postpaid,One year,Yes,No,DSL,Yes,No,No,No,32,UPI,South,651.9,20887.5,2,44.8,0.236,No
CUST103038,Male,38,Prepaid,Month-to-month,No,Yes,Fiber,Yes,Yes,No,None,13,Wallet,North,967.53,12610.0,2,139.1,0.351,Yes
CUST103039,Male,63,Postpaid,Two year,Yes,No,Fiber,No,No,None,None,48,Card,East,862.41,41195.69,0,140.6,0.055,No
CUST103040,Male,74,Prepaid,Two year,Yes,Yes,None,No,None,No,None,58,Card,South,150.0,8882.57,0,1.0,0.129,Yes
CUST103041,Male,31,Postpaid,Month-to-month,No,No,Fiber,No,Yes,Yes,Yes,49,BankTransfer,North,1095.07,53999.28,2,130.7,0.193,No
CUST103042,Male,79,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,Yes,No,No,9,UPI,North,1123.38,10115.19,4,121.9,0.565,Yes
CUST103043,Female,30,Postpaid,One year,Yes,No,DSL,No,None,No,No,44,Card,South,607.24,26623.08,1,10.9,0.26,No
CUST103044,Male,44,Postpaid,Two year,No,No,DSL,Yes,Yes,No,No,68,BankTransfer,East,437.47,30046.74,2,35.2,0.089,No
CUST103045,Female,37,Prepaid,One year,Yes,No,Fiber,No,No,Yes,Yes,67,Card,South,901.45,60484.49,0,112.9,0.071,No
CUST103046,Female,44,Postpaid,One year,Yes,Yes,Fiber,Yes,No,No,Yes,11,BankTransfer,West,937.02,10064.2,0,120.0,0.252,No
CUST103047,Female,74,Postpaid,One year,Yes,Yes,None,No,No,No,No,15,Card,South,150.0,2211.22,1,1.0,0.421,No
CUST103048,Male,64,Postpaid,Two year,Yes,No,DSL,No,Yes,Yes,No,12,BankTransfer,West,541.49,6425.48,2,43.0,0.412,Yes
CUST103049,Female,68,Postpaid,Month-to-month,Yes,Yes,Fiber,No,Yes,No,No,19,BankTransfer,South,1105.55,20836.28,2,111.0,0.423,No
CUST103050,Female,34,Prepaid,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,66,Card,East,678.56,44625.12,2,22.6,0.275,Yes
CUST103051,Male,77,Postpaid,One year,Yes,No,None,No,No,Yes,No,5,BankTransfer,South,224.82,990.21,0,16.4,0.471,Yes
CUST103052,Female,45,Postpaid,Month-to-month,No,No,None,Yes,No,Yes,No,40,UPI,North,252.1,10246.14,2,7.7,0.46,No
CUST103053,Male,59,Postpaid,Month-to-month,Yes,No,Fiber,Yes,None,Yes,No,68,Wallet,South,1134.12,77061.29,2,137.9,0.137,No
CUST103054,Female,61,Postpaid,Month-to-month,Yes,No,Fiber,No,No,No,No,60,Card,East,1069.48,64186.01,4,128.9,0.227,No
CUST103055,Male,59,Postpaid,Month-to-month,Yes,No,None,Yes,No,No,No,33,BankTransfer,North,283.02,9533.17,1,16.0,0.423,No
CUST103056,Female,55,Postpaid,Month-to-month,Yes,No,DSL,None,No,No,No,39,Wallet,South,646.89,25168.94,1,19.6,0.347,No
CUST103057,Male,48,Prepaid,Month-to-month,Yes,No,Fiber,No,Yes,Yes,No,29,BankTransfer,East,1017.75,29274.22,2,123.5,0.426,Yes
CUST103058,Male,58,Postpaid,Month-to-month,No,Yes,Fiber,Yes,No,No,Yes,48,Wallet,East,1058.94,51017.96,4,138.3,0.304,No
CUST103059,Male,75,Postpaid,Month-to-month,Yes,No,DSL,None,No,No,No,71,UPI,South,610.92,43299.23,3,19.1,0.373,Yes
CUST103060,Male,42,Postpaid,Month-to-month,Yes,Yes,DSL,Yes,None,No,None,42,BankTransfer,East,711.85,30254.03,3,30.1,0.459,No
CUST103061,Male,50,Prepaid,Two year,Yes,No,Fiber,No,No,No,No,31,UPI,West,908.38,28361.53,2,119.0,0.212,No
CUST103062,Male,29,Postpaid,Month-to-month,No,No,None,Yes,Yes,No,No,65,Card,South,319.74,20888.96,2,7.7,0.27,Yes
CUST103063,Male,40,Postpaid,Two year,Yes,No,DSL,No,No,No,Yes,24,UPI,East,514.8,12400.47,2,37.6,0.409,No
CUST103064,Female,66,Postpaid,Month-to-month,Yes,Yes,Fiber,No,No,Yes,No,4,UPI,North,1115.27,4685.61,4,121.4,0.716,Yes
CUST103065,Female,58,Prepaid,Month-to-month,Yes,No,Fiber,Yes,None,Yes,Yes,15,Wallet,North,951.56,14323.26,4,140.3,0.581,No
CUST103066,Female,31,Prepaid,One year,Yes,No,DSL,No,No,Yes,No,47,BankTransfer,East,577.07,26687.98,3,6.4,0.333,No
CUST103067,Female,52,Postpaid,One year,Yes,Yes,Fiber,Yes,No,None,No,32,Wallet,East,1033.79,33060.94,2,93.1,0.282,No
CUST103068,Male,69,Prepaid,Month-to-month,No,Yes,Fiber,No,Yes,Yes,Yes,65,UPI,South,978.08,63689.52,2,117.5,0.176,No
CUST103069,Male,25,Postpaid,One year,Yes,No,Fiber,Yes,None,No,No,50,BankTransfer,East,1055.84,52591.17,0,132.8,0.085,No
CUST103070,Male,21,Postpaid,One year,Yes,No,Fiber,Yes,No,No,Yes,41,UPI,North,1077.92,44713.18,2,118.4,0.18,No
CUST103071,Male,42,Postpaid,Month-to-month,No,No,Fiber,Yes,No,Yes,Yes,66,BankTransfer,East,1051.26,69353.87,2,115.8,0.136,No
CUST103072,Male,59,Prepaid,Month-to-month,Yes,Yes,DSL,No,No,Yes,No,54,Card,South,702.47,38045.72,3,11.0,0.356,No
CUST103073,Female,37,Postpaid,Month-to-month,Yes,Yes,None,None,None,Yes,No,13,UPI,East,194.91,2768.28,1,1.9,0.659,No
CUST103074,Female,69,Postpaid,Month-to-month,Yes,Yes,DSL,None,No,Yes,Yes,51,Card,West,673.19,34453.53,1,24.7,0.289,No
CUST103075,Female,71,Postpaid,Two year,Yes,No,DSL,No,Yes,None,Yes,50,BankTransfer,South,419.29,20943.17,3,28.3,0.216,No
CUST103076,Male,51,Prepaid,Month-to-month,Yes,No,Fiber,No,No,Yes,No,68,UPI,South,1076.48,73280.79,2,118.6,0.136,No
CUST103077,Female,41,Prepaid,One year,Yes,No,None,None,Yes,No,Yes,0,Wallet,North,150.0,0.0,1,11.9,0.622,No
CUST103078,Male,20,Postpaid,One year,Yes,No,Fiber,No,No,Yes,No,11,Wallet,North,902.44,9907.98,4,115.6,0.396,No
CUST103079,Male,69,Postpaid,Two year,No,Yes,Fiber,Yes,No,No,No,58,UPI,West,963.12,55631.5,0,111.5,0.064,No
CUST103080,Male,74,Prepaid,Month-to-month,No,No,DSL,No,No,Yes,No,70,Card,West,681.81,47674.67,2,30.2,0.201,No
CUST103081,Female,45,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,Yes,Yes,No,20,UPI,West,1059.78,20955.02,2,119.8,0.411,No
CUST103082,Male,50,Prepaid,Month-to-month,No,Yes,Fiber,No,None,Yes,No,70,BankTransfer,West,1036.82,72576.44,2,107.7,0.147,No
CUST103083,Male,65,Postpaid,One year,Yes,Yes,Fiber,No,None,None,No,2,UPI,North,1088.1,2094.79,0,123.7,0.24,Yes
CUST103084,Male,61,Prepaid,Month-to-month,No,Yes,Fiber,Yes,No,No,No,51,UPI,East,982.47,50206.31,2,107.4,0.246,No
CUST103085,Male,26,Postpaid,One year,Yes,Yes,DSL,No,No,Yes,No,28,Wallet,North,550.93,15126.92,0,36.5,0.198,Yes
CUST103086,Male,60,Postpaid,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,46,Card,East,734.28,33591.22,2,24.7,0.368,Yes
CUST103087,Male,76,Prepaid,Month-to-month,No,No,DSL,None,Yes,No,No,65,UPI,East,641.22,41495.25,1,18.6,0.341,No
CUST103088,Male,65,Postpaid,Two year,Yes,No,DSL,None,None,No,No,41,Wallet,East,621.24,25467.9,1,57.7,0.158,No
CUST103089,Male,48,Prepaid,One year,Yes,Yes,DSL,No,No,None,No,16,UPI,North,485.21,7714.35,0,31.1,0.347,Yes
CUST103090,Male,50,Prepaid,Month-to-month,Yes,No,Fiber,No,Yes,Yes,None,69,Wallet,West,940.56,65117.95,4,130.6,0.185,No
CUST103091,Male,34,Prepaid,One year,Yes,No,Fiber,Yes,No,No,No,20,UPI,East,878.29,17574.16,0,119.3,0.271,Yes
CUST103092,Female,59,Prepaid,Month-to-month,Yes,Yes,DSL,No,No,No,No,36,UPI,West,665.34,23952.26,2,43.1,0.549,No
CUST103093,Male,33,Postpaid,One year,Yes,Yes,DSL,None,Yes,No,No,12,Wallet,South,660.03,7709.33,0,37.4,0.424,Yes
CUST103094,Female,39,Prepaid,Month-to-month,Yes,Yes,DSL,Yes,None,No,No,63,Card,South,683.53,43004.63,1,27.2,0.218,Yes
CUST103095,Female,34,Postpaid,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,None,71,Card,West,707.77,49984.78,2,39.7,0.194,No
CUST103096,Male,39,Prepaid,Month-to-month,Yes,No,DSL,No,Yes,Yes,No,27,Card,West,692.64,18800.02,3,41.9,0.542,No
CUST103097,Male,41,Postpaid,Month-to-month,Yes,Yes,DSL,No,No,No,No,31,Wallet,North,649.63,20304.69,2,25.8,0.677,Yes
CUST103098,Male,23,Postpaid,One year,Yes,No,Fiber,No,Yes,None,No,33,Card,South,900.71,29421.9,2,119.9,0.207,No
CUST103099,Male,63,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,No,Yes,No,69,Card,North,999.16,68950.93,2,140.9,0.116,No
CUST103100,Male,45,Prepaid,Month-to-month,Yes,Yes,DSL,Yes,No,No,No,44,Card,West,557.34,24502.06,3,32.0,0.467,Yes
CUST103101,Male,77,Prepaid,Month-to-month,Yes,No,Fiber,No,Yes,Yes,None,6,UPI,South,933.24,5840.29,2,131.1,0.57,Yes
CUST103102,Male,29,Postpaid,Month-to-month,Yes,No,Fiber,Yes,No,Yes,None,55,Card,North,1011.97,55458.43,2,128.3,0.165,No
CUST103103,Male,60,Postpaid,One year,Yes,No,DSL,Yes,No,No,No,32,Card,North,553.73,17567.4,0,40.9,0.244,No
CUST103104,Female,29,Postpaid,Month-to-month,Yes,Yes,DSL,Yes,None,None,No,4,UPI,South,710.34,2894.16,3,40.0,0.72,Yes
CUST103105,Male,52,Prepaid,One year,Yes,No,None,No,None,Yes,No,34,UPI,South,164.71,5502.57,2,1.0,0.313,No
CUST103106,Female,48,Prepaid,Two year,Yes,Yes,DSL,Yes,Yes,Yes,No,4,UPI,West,575.42,2214.61,0,24.7,0.45,No
CUST103107,Male,46,Postpaid,Month-to-month,Yes,Yes,DSL,Yes,No,Yes,None,18,UPI,West,618.02,11033.6,3,27.0,0.682,Yes
CUST103108,Female,59,Postpaid,One year,Yes,Yes,Fiber,No,No,No,Yes,53,BankTransfer,South,1018.66,54093.5,2,122.9,0.121,No
CUST103109,Male,70,Postpaid,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,No,36,Wallet,West,745.8,27076.02,1,21.2,0.558,Yes
CUST103110,Female,37,Prepaid,Month-to-month,Yes,Yes,DSL,None,Yes,Yes,No,31,BankTransfer,West,604.46,18721.77,2,28.9,0.481,No
CUST103111,Female,71,Prepaid,Month-to-month,No,Yes,DSL,None,No,Yes,No,25,BankTransfer,East,607.74,15139.37,5,17.4,0.726,No
CUST103112,Male,29,Postpaid,Month-to-month,Yes,No,None,No,No,Yes,None,64,UPI,North,349.09,22474.64,1,1.0,0.23,No
CUST103113,Female,36,Postpaid,Month-to-month,Yes,Yes,DSL,No,None,Yes,No,17,Wallet,East,662.21,11298.9,2,56.9,0.556,No
CUST103114,Male,37,Prepaid,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,No,68,BankTransfer,West,701.66,47744.64,2,25.7,0.207,No
CUST103115,Male,78,Postpaid,One year,Yes,No,None,No,Yes,No,Yes,26,UPI,West,150.0,4126.73,2,17.7,0.397,No
CUST103116,Female,25,Postpaid,Month-to-month,Yes,No,None,Yes,None,Yes,Yes,28,UPI,South,360.96,9893.54,3,14.0,0.702,Yes
CUST103117,Female,42,Prepaid,Two year,Yes,Yes,Fiber,No,None,No,No,46,Card,North,962.87,44239.37,2,115.8,0.177,No
CUST103118,Male,44,Prepaid,Month-to-month,Yes,Yes,DSL,Yes,No,Yes,No,55,Wallet,South,582.18,31823.73,1,45.3,0.252,Yes
CUST103119,Female,68,Postpaid,One year,Yes,Yes,Fiber,No,No,Yes,No,34,Card,East,984.59,33368.79,0,111.1,0.183,No
CUST103120,Female,48,Prepaid,Month-to-month,Yes,No,Fiber,Yes,No,No,No,46,UPI,North,967.95,44270.72,2,119.2,0.183,No
CUST103121,Female,78,Postpaid,Month-to-month,Yes,Yes,DSL,No,Yes,No,Yes,29,Card,South,655.32,18928.65,1,36.1,0.505,No
CUST103122,Male,64,Postpaid,Month-to-month,Yes,Yes,None,Yes,No,Yes,No,56,Card,East,201.81,11375.39,1,5.3,0.465,No
CUST103123,Female,62,Prepaid,Two year,Yes,No,Fiber,Yes,No,Yes,No,62,UPI,West,810.99,49755.16,2,118.4,0.095,No
CUST103124,Male,65,Postpaid,Two year,Yes,No,None,No,No,Yes,None,63,UPI,East,150.0,9384.71,1,1.0,0.151,No
CUST103125,Female,28,Prepaid,Month-to-month,Yes,Yes,Fiber,No,None,Yes,Yes,47,Card,East,1081.84,50828.52,2,127.7,0.218,Yes
CUST103126,Female,46,Postpaid,One year,Yes,Yes,Fiber,None,None,No,No,20,Card,North,906.99,18084.68,2,129.1,0.25,No
CUST103127,Female,54,Postpaid,One year,Yes,No,DSL,Yes,No,No,Yes,46,UPI,East,668.64,30422.31,1,25.2,0.232,No
CUST103128,Female,31,Postpaid,Month-to-month,No,Yes,DSL,Yes,Yes,Yes,None,45,BankTransfer,West,725.73,32848.96,1,39.3,0.333,Yes
CUST103129,Female,25,Postpaid,Month-to-month,Yes,Yes,Fiber,No,None,No,No,16,BankTransfer,South,1145.87,18522.41,2,122.5,0.443,No
CUST103130,Male,26,Postpaid,One year,Yes,No,Fiber,Yes,No,None,None,62,Wallet,West,1017.24,63297.58,0,131.1,0.04,No
CUST103131,Male,67,Postpaid,One year,Yes,No,None,None,Yes,Yes,None,54,Card,South,282.46,15141.15,1,12.8,0.218,No
